horse_id,sire,dam,bms
2021103480,スクリーンヒーロー,エクラミレネール,マツリダゴッホ
2021100516,コパノリッキー,バンドゥーラ,スクリーンヒーロー
2021105965,ドゥラメンテ,デックドアウトDecked Out(米),Street Boss
2021100260,フリオーソ,エグジビッツ,サウスヴィグラス
2021104410,シュヴァルグラン,ダークマレイン,サブミーカー
2021104738,ジャスタウェイ,ローザデルドバイ,Dubai Destination
2021104072,リアルインパクト,プリンセスメモリー,スウェプトオーヴァーボードSwept Overboard(米)
2021104569,ワールドエース,プラニスフィア,ディープスカイ
2021104727,マクマホンMac Mahon(伊),トーセンロザリオ,Galileo(愛)
2021100946,ニューイヤーズデイ,アドマイヤウイング,スペシャルウィーク
2021104425,シュヴァルグラン,ペルセクション,Invasor
2021101767,ダノンバラード,ラチカベッラ,エンパイアメーカーEmpire Maker(米)
2021101168,モーリス,エストレチャダEstrechada(亜),Offlee Wild
2018105050,エイシンフラッシュ,シェリール,サンデーサイレンスSunday Silence(米)
2018103266,トゥザグローリー,ミコノス,With Approval
2017106372,ワールドエース,アモーレヴォレ,アグネスデジタル
2017106236,ゴールドシップ,オーシャンルミナス,フレンチデピュティFrench Deputy(米)
2018106183,アジアエクスプレス,パリーナチャン,メイショウオウドウ
2017103710,ルーラーシップ,グーテデロワ,スペシャルウィーク
2018104849,エイシンフラッシュ,レイヨンヴェール,ゴールドアリュール
2018110131,Tapit(米),La Cloche,Ghostzapper
2020101779,グレーターロンドン,サンマルベラータ,ハービンジャーHarbinger(英)
2017100169,ワールドエース,プルーフオブライフ,Vindication
2019102944,フェノーメノ,リリアーレ,キングカメハメハ
2020104766,タリスマニックTalismanic(英),ピエナアマゾン,アグネスタキオン
2018103537,アイルハヴアナザーI'll Have Another(米),フィアレス,スペシャルウィーク
2020100733,ドレフォンDrefong(米),ティアップレーヴ,クロフネ
2021103535,サトノクラウン,フローラルダンサー,ファスリエフFasliyev(米)
2021101275,グレーターロンドン,シーキングトパーズ,シーキングザダイヤ
2021101595,サトノクラウン,セトノフラッパー,タイキシャトル
2021105890,エピファネイア,レトIILeto(米),Diesis
2021101450,グレーターロンドン,リオニアンレディー,Kingmambo(米)
2021104112,リアルインパクト,シェリレーヌ,Mineshaft(米)
2021103689,タニノギムレット,ミサトペニー,オペラハウスOpera House(英)
2021100194,カラヴァッジオ,マストビーレイトMust Be Late(愛),Champs Elysees
2021100564,エピファネイア,ブライトガーランド,ダイワメジャー
2021102864,カレンブラックヒル,シンセツ,ホワイトマズルWhite Muzzle(英)
2021103884,ニューイヤーズデイ,ミヤビグレイス,キングカメハメハ
2021104702,ゴールドシップ,シーケーエスブエナSi Que Es Buena(亜),Equal Stripes
2021101233,オルフェーヴル,ジョイフルティアラ,サクラバクシンオー
2021106914,エピファネイア,エピックマジック,テレグノシス
2021104430,ジャスタウェイ,リトルシャンブルズLittle Shambles(英),Shamardal(米)
2021102288,ダノンバラード,ワイルドソースWild Sauce(英),Exceed And Excel
2021105829,キズナ,ライフフォーセールLife For Sale(亜),Not For Sale
2021105738,キズナ,ブラックモリオン,ルーラーシップ
2021105981,ハーツクライ,メジロツボネ,スウェプトオーヴァーボードSwept Overboard(米)
2021104160,エピファネイア,マーチャンテイマー,クロフネ
2021100165,ドゥラメンテ,ベルフィオーレ,ディープインパクト
2021101988,トーセンラー,デルマスピリタス,ノヴェリストNovellist(愛)
2021104499,マインドユアビスケッツMind Your Biscuits(米),アガサ,マンハッタンカフェ
2021106786,ゴールドシップ,コスモレティクルム,ダノンシャンティ
2021104148,キズナ,プレイズネイチャ,キングカメハメハ
2021105545,キズナ,サンタフェチーフ,Wiesenpfad
2021101404,レイデオロ,シークレットアセットSecret Asset(米),Awesome Again(加)
2021110090,Le Havre,サルベーション,Montjeu(愛)
2021101734,キタサンブラック,ステラマドレード,フォーティナイナーForty Niner(米)
2021103518,ゴールドシップ,ヌーナ,Congrats(米)
2021104623,トビーズコーナーToby's Corner(米),ユメカスミ,エイシンフラッシュ
2021104746,ドレフォンDrefong(米),イングリッド,ディープインパクト
2021105123,ハーツクライ,チャリティーラインCharity Line(愛),Manduro(独)
2021107192,ケープブランコCape Blanco(英),クサナギノツルギ,デュランダル
2021106063,シルバーステート,オーサムクイーン,クロフネ
2021107001,ホッコータルマエ,ピュアプレジャー,Tiznow
2021100162,ロードカナロア,ブリュネット,ダイワメジャー
2021101446,リアルインパクト,モンサンアルビレオ,シニスターミニスターSinister Minister(米)
2021102281,ハーツクライ,パールプリンセスPearl Princess(仏),Astronomer Royal
2021103376,タリスマニックTalismanic(英),ポーズ,ゼンノロブロイ
2021107238,サトノダイヤモンド,クリストフォリ,ヘニーヒューズHenny Hughes(米)
2021101671,サンダースノーThunder Snow(愛),テイクウォーニング,ディープスカイ
2021106126,リオンディーズ,スコルピオンキッス,フレンチデピュティFrench Deputy(米)
2021106797,Good Magic,ディスポーザブルプレジャーDisposablepleasure(米),Giacomo
2021106066,エスポワールシチー,ビーナストリック,キングヘイロー
2021104987,ルーラーシップ,オメガエンブレム,ウォーエンブレムWar Emblem(米)
2020105471,ホッコータルマエ,マンノアクトレス,ハーツクライ
2020104452,ワールドエース,ヤマガール,ストーミングホームStorming Home(英)
2019104467,オルフェーヴル,セレスティアルキャットCelestial Cat(米),Tale of the Cat(米)
2019101896,ブラックタイド,ティップトップ,Dubawi
2020101803,タリスマニックTalismanic(英),コーズウェイベイ,Hard Spun(米)
2020101008,ルーラーシップ,シードパール,ディープインパクト
2020100078,ドレフォンDrefong(米),ピアノボレロ,ダンスインザダーク
2020104354,サトノアラジン,プードルデコール,New Approach
2020104479,ジャスタウェイ,サーキットレディ,Grand Slam
2020104945,パイロPyro(米),エナジャイズ,キングカメハメハ
2019103488,ケープブランコCape Blanco(英),スウィートクレメンタインSweet Clementine(愛),Shamardal(米)
2020101508,ノボジャック,スピーディユウマ,ディープインパクト
2020110121,Frankel,Panmolle,Lawman
2019102676,ワールドエース,リアライズナラック,Fusaichi Pegasus
2019102953,アイファーソング,アグリデジタル,アグネスデジタル
2020106385,マジェスティックウォリアーMajestic Warrior(米),カナスヌーマ,マンハッタンカフェ
2019105383,ジャスタウェイ,フェルミオン,アグネスタキオン
2020105603,サトノダイヤモンド,ヤマニンリップル,スペシャルウィーク
2018104512,キングカメハメハ,アプリコットフィズ,ジャングルポケット
2018105086,ディープインパクト,ジョコンダIIJioconda(愛),Rossini
2018105336,ブラックタイド,リアリサトリスRealisatrice(仏),Numerous
2020106439,サトノクラウン,シェアザジョイフル,ブラックタイド
2020102725,ハーツクライ,ルシルクLe Cirque(米),Dynaformer
2019103850,バゴBago(仏),トーコーユズキ,ディープインパクト
2019100768,キングカメハメハ,フライングメリッサ,ダンスインザダーク
2020103865,エイシンフラッシュ,アフロディシアス,ジャングルポケット
2019100861,ドゥラメンテ,グランシャルム,Dylan Thomas(愛)
2018104925,モーリス,インナーアージ,ディープインパクト
2020100382,ホッコータルマエ,ニシノメルモ,スペシャルウィーク
2018104711,ルーラーシップ,ノーブルコロネット,ディープインパクト
2019102937,コパノリッキー,レスタンノール,ステイゴールド
2019107025,オルフェーヴル,クレバースプリント,サクラバクシンオー
2020107036,Oscar Performance(米),ソングオブアイスアンドファイアSongoficeandfire(米),Dynaformer
2019102437,マクフィMakfi(英),バイカターキン,エンパイアメーカーEmpire Maker(米)
2018104462,ジョーカプチーノ,モリトオウカ,ブライアンズタイムBrian's Time(米)
2018100763,フェノーメノ,トリアンドルス,マツリダゴッホ
2018102657,ドゥラメンテ,ダイワパッション,フォーティナイナーForty Niner(米)
2019101324,ドレフォンDrefong(米),エミネントシチー,ブライアンズタイムBrian's Time(米)
2019104245,エスポワールシチー,リサプシュケ,ワイルドラッシュWild Rush(米)
2019105537,サトノアラジン,レジェンドトレイル,フレンチデピュティFrench Deputy(米)
2020105939,スクリーンヒーロー,ニシノシュクラン,Pulpit
2019100094,トビーズコーナーToby's Corner(米),タイセイゴディス,ステイゴールド
2018104059,ブラックタイド,カチューシャ,ケイムホームCame Home(米)
2016104926,ヴィクトワールピサ,イマーキュレイトキャットImmaculate Cat(米),Storm Cat(米)
2018110064,Union Rags,Acquant,Giant's Causeway(米)
2019101908,アメリカンペイトリオット,ピクシープリンセス,ディープインパクト
2019103393,ダノンレジェンド,ジョリファム,スペシャルウィーク
2018100420,ディープインパクト,パスオブドリームズPath of Dreams(米),Giant's Causeway(米)
2015103217,オルフェーヴル,ティックルピンク,フレンチデピュティFrench Deputy(米)
2021104955,エピファネイア,イチオクノホシ,ゼンノロブロイ
2021105122,ドレフォンDrefong(米),チカアレグレ,ハーツクライ
2021105473,ドゥラメンテ,カレドニアレディ,Firebreak(英)
